transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount,anomaly_score,anomaly_flag,is_anomaly,tsne_x,tsne_y,umap_x,umap_y
TX107780,user_6868,Lipa Na M-Pesa,1855.6,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-04 11:56:38,2024-06-04,11,1,Morning,7.526502136965832,0.018345574735814774,1,0,8.238378,-35.39631,2.1277015,3.4794443
TX107781,user_1010,Send Money,174.38,Nairobi,iOS,Airtel,individual,0,0,0,2024-06-26 09:08:27,2024-06-26,9,2,Morning,5.16695504835121,0.0700526734788855,1,0,-10.961122,-95.07301,-0.54960555,2.101051
TX107782,user_7330,Send Money,3448.99,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-28 11:49:18,2024-06-28,11,4,Morning,8.14612661147048,0.07460842864731115,1,0,-110.777504,-11.59864,0.019630129,-8.910352
TX107783,user_3825,Pay Bill,9462.29,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-06 03:50:26,2024-06-06,3,3,Night,9.155175381711285,0.006918191257605177,1,0,3.905763,-31.73299,2.0729105,4.0175047
TX107784,user_8464,Deposit Cash,11058.71,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-24 01:49:48,2024-06-24,1,0,Night,9.31106405411773,0.06655103252231737,1,0,70.41777,-8.010227,4.8827147,-7.217971
TX107785,user_4003,Deposit Cash,3179.87,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-07 20:33:34,2024-06-07,20,4,Evening,8.064910023262357,0.06635038183595299,1,0,-49.216858,-23.705666,-1.2770556,-8.478441
TX107786,user_8195,Deposit Cash,70.31,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 10:46:23,2024-06-25,10,1,Morning,4.267036570040212,0.06117698273208849,1,0,50.294712,82.887924,5.384905,1.2880125
TX107787,user_7720,Send Money,392.32,Machakos,iOS,Safaricom,agent,0,0,0,2024-06-19 22:14:06,2024-06-19,22,2,Night,5.974623529911955,0.005102881476058974,1,0,-7.759866,37.959927,7.068784,-2.3679905
TX107788,user_4088,Lipa Na M-Pesa,6284.99,Thika,Android,Airtel,individual,0,0,0,2024-06-10 13:54:54,2024-06-10,13,0,Afternoon,8.746078626519468,0.07661534573835727,1,0,-94.25269,-77.74797,-3.2068274,-1.1401043
TX107789,user_2789,Deposit Cash,6196.59,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-26 09:37:48,2024-06-26,9,2,Morning,8.731915785788575,0.06334108050615489,1,0,-24.558247,96.7324,6.520362,-2.8369327
TX107790,user_4036,Buy Airtime,10216.71,Eldoret,Android,Airtel,individual,0,0,0,2024-06-18 23:59:30,2024-06-18,23,1,Night,9.231877768200064,0.07289161433131247,1,0,-61.809296,-57.817284,-3.302404,-0.04511684
TX107791,user_8377,Deposit Cash,2903.59,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-07 21:18:04,2024-06-07,21,4,Night,7.974047523352932,0.05951986946118043,1,0,1.0697036,-65.967064,-1.2188658,1.4641864
TX107792,user_8598,Lipa Na M-Pesa,6978.13,Thika,iOS,Safaricom,individual,0,0,0,2024-06-10 00:05:06,2024-06-10,0,0,Night,8.850679546154169,0.07138427977628875,1,0,-27.894135,43.89812,9.085956,-2.6371474
TX107793,user_5838,Pay Bill,6098.13,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-12 18:30:09,2024-06-12,18,2,Evening,8.715901417038962,0.05280117807768547,1,0,-23.648392,69.086136,8.355794,-1.5853677
TX107794,user_6872,Pay Bill,3115.65,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-05 17:02:03,2024-06-05,17,2,Evening,8.044513986006741,0.06729101947811916,1,0,45.339878,-58.49606,2.6273952,5.2700043
TX107795,user_4653,Send Money,5357.8,Nyeri,Feature Phone,Airtel,agent,0,0,0,2024-06-16 04:22:41,2024-06-16,4,6,Night,8.586495348402831,0.030546963179376718,1,0,0.9003437,-23.635427,1.6408129,3.6094372
TX107796,user_5299,Lipa Na M-Pesa,470.2,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-12 19:34:46,2024-06-12,19,2,Evening,6.155282632337377,0.059335650944438545,1,0,-19.41188,-70.21945,0.0051162443,1.0345792
TX107797,user_1973,Buy Airtime,3568.04,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 17:52:12,2024-06-10,17,0,Evening,8.180051931048538,0.06522987641599481,1,0,-4.6527514,-1.6859144,1.9214067,-3.3781939
TX107798,user_8083,Lipa Na M-Pesa,10735.37,Kisumu,Android,Airtel,individual,0,0,0,2024-06-03 00:49:43,2024-06-03,0,0,Night,9.281392322104944,0.07141220298410345,1,0,-72.581955,-56.46135,-3.75884,-1.1157694
TX107799,user_6494,Buy Airtime,618.4,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-06 12:05:41,2024-06-06,12,3,Afternoon,6.428751267539102,0.05898698052561385,1,0,49.505985,-73.592354,3.655922,3.8553512
TX107800,user_4406,Buy Airtime,4769.61,Nairobi,iOS,Airtel,agent,0,0,0,2024-06-22 23:14:18,2024-06-22,23,5,Night,8.470229458305685,0.008807227007998852,1,0,-11.1380005,-41.14024,-0.29727393,-0.10815421
TX107801,user_6150,Lipa Na M-Pesa,1353.87,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-28 04:02:58,2024-06-28,4,4,Night,7.211460787751763,0.06743223125620179,1,0,29.42868,71.092575,7.4301505,2.2381825
TX107802,user_4129,Withdraw Cash,5945.93,Eldoret,Android,Safaricom,individual,1,0,1,2024-06-19 09:25:14,2024-06-19,9,2,Morning,8.69063039899666,-0.012840678817230389,-1,1,119.22694,7.7258096,14.761025,15.168622
TX107803,user_1104,Lipa Na M-Pesa,4181.52,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 16:35:19,2024-06-01,16,5,Afternoon,8.338669214678596,0.06250751672306504,1,0,-19.04515,9.777712,1.1795665,-4.8824534
TX107804,user_8433,Buy Airtime,9121.17,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-06 11:02:00,2024-06-06,11,3,Morning,9.11846299336197,0.05898698052561385,1,0,49.505985,-73.592354,3.6537938,3.827248
TX107805,user_8689,Deposit Cash,4356.0,Nakuru,Android,Airtel,individual,0,0,0,2024-06-23 15:29:41,2024-06-23,15,6,Afternoon,8.379539026117442,0.060360732119237204,1,0,-26.196308,-75.54947,-4.628791,-0.83881575
TX107806,user_4567,Pay Bill,1848.56,Nyeri,iOS,Airtel,agent,0,0,0,2024-06-18 19:10:31,2024-06-18,19,1,Evening,7.522703051946629,0.01828668062442851,1,0,-14.326541,-32.244625,0.53787553,0.07273611
TX107807,user_5348,Pay Bill,38.33,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-27 12:51:59,2024-06-27,12,3,Afternoon,3.671987586443718,0.05821354856355143,1,0,38.9246,-54.056797,2.3092422,5.2223897
TX107808,user_5390,Send Money,5511.22,Machakos,Android,Airtel,agent,0,0,0,2024-06-29 22:31:45,2024-06-29,22,5,Night,8.614722724814266,0.00968414896329206,1,0,-44.143826,-36.317238,-3.5364523,1.1100651
TX107809,user_7811,Pay Bill,1837.62,Kisumu,Android,Airtel,individual,0,0,0,2024-06-29 17:14:00,2024-06-29,17,5,Evening,7.516770569212327,0.0652999754762994,1,0,-46.881687,-74.02576,-5.66164,0.58113086
TX107810,user_2181,Withdraw Cash,3887.05,Nyeri,Feature Phone,Safaricom,individual,0,0,1,2024-06-19 02:59:00,2024-06-19,2,2,Night,8.265663025579943,0.022971568245233165,1,0,55.78329,-52.23753,-15.01579,10.474828
TX107811,user_5644,Buy Airtime,388.52,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-14 06:57:41,2024-06-14,6,4,Morning,5.9649152118744455,0.06789879577684266,1,0,2.9480104,-0.5988342,2.0366447,-3.627043
TX107812,user_6873,Lipa Na M-Pesa,7756.42,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-06 17:23:17,2024-06-06,17,3,Evening,8.95640508366865,0.07281590654883335,1,0,22.775362,30.201677,7.2340446,2.17777
TX107813,user_5394,Lipa Na M-Pesa,2002.33,Nyeri,Android,Safaricom,agent,0,0,1,2024-06-20 10:16:41,2024-06-20,10,3,Morning,7.602566074966249,-0.022059944553781685,-1,1,86.97055,-53.191833,-15.566356,10.27962
TX107814,user_4534,Withdraw Cash,8826.59,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-15 04:57:14,2024-06-15,4,5,Night,9.085637323162633,0.025315663656887977,1,0,-52.916973,9.506174,-5.3707147,-4.3849835
TX107815,user_6844,Pay Bill,4296.75,Nakuru,iOS,Telkom Kenya,individual,0,0,1,2024-06-09 21:22:51,2024-06-09,21,6,Night,8.365846908921602,0.011303831821072308,1,0,76.720825,-31.105,-16.097658,10.899948
TX107816,user_6939,Buy Airtime,453.24,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-19 09:03:48,2024-06-19,9,2,Morning,6.118625692724661,0.06805627411837106,1,0,23.811203,-70.03981,1.6836225,5.6815424
TX107817,user_7475,Pay Bill,3029.56,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 02:16:41,2024-06-23,2,6,Night,8.01650269990843,0.05368860054422109,1,0,-27.27899,21.381144,3.4718444,-4.574247
TX107818,user_2774,Send Money,8425.26,Garissa,iOS,Safaricom,individual,0,0,1,2024-06-26 16:02:58,2024-06-26,16,2,Afternoon,9.039108298934488,0.018470625339077396,1,0,90.205894,-20.188732,-16.126232,10.047385
TX107819,user_9283,Pay Bill,5632.52,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-19 06:49:08,2024-06-19,6,2,Morning,8.636489747788742,0.06459358805784482,1,0,-61.98285,41.167717,-5.1112814,-5.310781
TX107820,user_1446,Send Money,1894.38,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-29 08:17:31,2024-06-29,8,5,Morning,7.54717462511802,0.07504591084967249,1,0,12.293288,68.91604,7.682681,0.2956519
TX107821,user_1108,Lipa Na M-Pesa,10858.84,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-27 20:26:06,2024-06-27,20,3,Evening,9.292826860414388,0.06508482070546573,1,0,69.94121,71.082954,8.153275,2.443619
TX107822,user_4239,Buy Airtime,1094.67,Thika,Android,Airtel,individual,0,0,0,2024-06-04 19:01:26,2024-06-04,19,1,Evening,6.9991213272792825,0.07310734465836721,1,0,-59.17082,-43.022903,-2.3040016,0.26212803
TX107823,user_6931,Deposit Cash,1645.62,Meru,Android,Safaricom,individual,0,0,0,2024-06-01 20:08:19,2024-06-01,20,5,Evening,7.406479981031299,0.07808298726082685,1,0,-66.10191,36.40889,-6.2146606,-5.2632213
TX107824,user_5053,Send Money,4848.03,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-27 19:25:13,2024-06-27,19,3,Evening,8.486533963928862,0.0799984692199604,1,0,9.402456,60.030632,7.639921,0.5970277
TX107825,user_5537,Pay Bill,928.0,Nyeri,iOS,Airtel,individual,0,0,0,2024-06-01 14:14:55,2024-06-01,14,5,Afternoon,6.834108738813838,0.06667880325325304,1,0,0.19100182,-104.7252,1.5533309,0.65319484
TX107826,user_7361,Pay Bill,2535.33,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-17 18:07:42,2024-06-17,18,0,Evening,7.838473433274404,0.06667645116268639,1,0,-31.6408,59.78919,8.50954,-2.1245475
TX107827,user_2245,Lipa Na M-Pesa,4567.01,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-24 14:33:43,2024-06-24,14,0,Afternoon,8.426832940475306,0.06670895257334342,1,0,24.414087,-76.852,3.1463535,3.1933713
TX107828,user_3720,Withdraw Cash,3614.57,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-12 04:53:16,2024-06-12,4,2,Night,8.193004798511804,0.04653904420604754,1,0,7.417761,8.33005,2.0761147,-5.091082
TX107829,user_9469,Deposit Cash,591.0,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-03 00:58:28,2024-06-03,0,0,Night,6.3835066348840055,0.07503316915868535,1,0,-2.7125092,-70.18077,-1.6728774,1.6619052
TX107830,user_8741,Withdraw Cash,3476.67,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-09 03:53:58,2024-06-09,3,6,Night,8.154117808296476,0.0787908713669147,1,0,-117.42091,36.832382,-6.8287416,-4.6316566
TX107831,user_6105,Pay Bill,2976.03,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-02 05:50:28,2024-06-02,5,6,Morning,7.998681438223986,0.054569796264761994,1,0,4.6968894,-110.200745,1.4515228,0.048534736
TX107832,user_3922,Withdraw Cash,2856.33,Meru,Android,Safaricom,agent,0,0,0,2024-06-16 19:03:57,2024-06-16,19,6,Evening,7.957642901335784,0.019374338894004195,1,0,-51.113064,9.377639,-5.293387,-4.4126263
TX107833,user_3513,Deposit Cash,6121.4,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-27 18:25:09,2024-06-27,18,3,Evening,8.71970945549571,0.07899665501132708,1,0,-19.929855,89.1026,7.048604,-3.7145243
TX107834,user_3801,Deposit Cash,711.25,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 19:36:14,2024-06-15,19,5,Evening,6.568428973378017,0.07202309100708931,1,0,84.25852,-4.122135,5.1029005,-7.0732446
TX107835,user_7981,Buy Airtime,4874.02,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-28 05:11:21,2024-06-28,5,4,Morning,8.491879485987635,0.07569268102776411,1,0,-86.1295,25.082478,-6.1719456,-6.8750052
TX107836,user_9221,Withdraw Cash,5008.44,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 16:05:43,2024-06-03,16,0,Afternoon,8.519079411384352,0.07514581795424652,1,0,49.440994,60.71679,6.8849993,1.797452
TX107837,user_7502,Buy Airtime,4488.61,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-24 09:42:28,2024-06-24,9,0,Morning,8.409521117275583,0.06986501649894589,1,0,-80.98859,21.480804,-5.711828,-6.326133
TX107838,user_7038,Pay Bill,2468.04,Thika,iOS,Airtel,individual,0,0,0,2024-06-07 14:40:39,2024-06-07,14,4,Afternoon,7.811584690104995,0.058386834419153766,1,0,15.995128,-98.96932,1.2619401,0.8754503
TX107839,user_7229,Pay Bill,1761.96,Machakos,Feature Phone,Safaricom,individual,0,0,1,2024-06-15 18:08:53,2024-06-15,18,5,Evening,7.474749493541501,0.03168951738645043,1,0,60.658367,-48.389214,-14.930796,10.362591
TX107840,user_1364,Pay Bill,1756.98,Garissa,Android,Safaricom,agent,0,0,0,2024-06-05 22:15:33,2024-06-05,22,2,Night,7.471920701616131,0.004082510312912291,1,0,-50.90062,22.089037,-5.044452,-4.69666
TX107841,user_2800,Lipa Na M-Pesa,4632.39,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 04:57:45,2024-06-04,4,1,Night,8.441044060591713,0.0650352996682732,1,0,64.328,38.45503,7.36791,2.259552
TX107842,user_6958,Withdraw Cash,2411.32,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 11:31:53,2024-06-25,11,1,Morning,7.788344219030608,0.08237466047741027,1,0,26.002445,-6.0932074,3.1495998,-6.9552193
TX107843,user_8436,Send Money,1446.01,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-03 06:02:52,2024-06-03,6,0,Morning,7.277254637457639,0.06526525774454744,1,0,4.166822,13.964853,0.7337176,-3.6353524
TX107844,user_5793,Deposit Cash,3437.29,Machakos,Android,Airtel,individual,0,0,0,2024-06-29 13:30:37,2024-06-29,13,5,Afternoon,8.142729533752492,0.07657766227044749,1,0,-33.08442,-75.31018,-4.594522,-0.19754249
TX107845,user_9160,Send Money,6349.26,Nairobi,iOS,Telkom Kenya,individual,0,0,1,2024-06-17 12:00:18,2024-06-17,12,0,Afternoon,8.756251035930408,0.027727992823364245,1,0,82.81617,-29.110125,-16.161976,10.778156
TX107846,user_1179,Pay Bill,222.19,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:46:50,2024-06-17,1,0,Night,5.408023426636094,0.055392074598662466,1,0,62.814556,20.111214,3.7528615,-6.2462707
TX107847,user_4873,Withdraw Cash,12531.59,Nairobi,Android,Airtel,individual,0,0,0,2024-06-29 04:13:39,2024-06-29,4,5,Night,9.436087730440418,0.06911478735162402,1,0,-36.94064,-63.758255,-4.7338576,0.93722713
TX107848,user_4960,Buy Airtime,355.77,Machakos,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-25 18:39:41,2024-06-25,18,1,Evening,5.877091316453384,0.0152338951591523,1,0,25.946653,15.038224,4.4903483,-7.745671
TX107849,user_2186,Send Money,2509.16,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 02:03:10,2024-06-09,2,6,Night,7.828101775114122,0.0799984692199604,1,0,9.402456,60.030632,7.5897236,0.5983108
TX107850,user_1773,Pay Bill,2875.1,Garissa,Android,Safaricom,agent,0,0,0,2024-06-29 23:14:54,2024-06-29,23,5,Night,7.96419048875106,0.004082510312912291,1,0,-50.90062,22.089037,-5.0329504,-4.73594
TX107851,user_5460,Send Money,520.61,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 02:57:11,2024-06-07,2,4,Night,6.256920182207808,0.07504591084967249,1,0,12.293288,68.91604,7.626646,0.30836225
TX107852,user_1352,Send Money,8652.4,Nairobi,Android,Telkom Kenya,individual,0,0,1,2024-06-05 13:24:18,2024-06-05,13,2,Afternoon,9.065707586280489,0.032511028990157065,1,0,76.273605,-67.497734,-15.9076605,11.574468
TX107853,user_7943,Deposit Cash,2231.78,Thika,Android,Airtel,individual,0,0,0,2024-06-05 22:48:12,2024-06-05,22,2,Night,7.711002724819043,0.07110623913233394,1,0,-34.19104,-70.00566,-4.732605,-0.21069473
TX107854,user_6202,Send Money,540.6,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-03 07:13:25,2024-06-03,7,0,Morning,6.294527721598065,0.07460842864731115,1,0,-110.777504,-11.59864,0.05240547,-8.874098
TX107855,user_6344,Pay Bill,4352.07,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-26 17:51:41,2024-06-26,17,2,Evening,8.378636622286773,0.062435370370565235,1,0,29.53832,-60.556786,2.0842702,5.3414693
TX107856,user_5507,Deposit Cash,3811.06,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-20 02:59:31,2024-06-20,2,3,Night,8.245925004419373,0.08379274124192643,1,0,-9.903682,91.36015,6.8509364,-3.26783
TX107857,user_5830,Pay Bill,11526.24,Eldoret,Feature Phone,Airtel,agent,0,0,0,2024-06-10 02:16:29,2024-06-10,2,0,Night,9.352468209066142,0.004545877099302764,1,0,-0.24169801,-33.380405,2.082924,3.9732695
TX107858,user_1117,Lipa Na M-Pesa,2038.85,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 03:27:20,2024-06-03,3,0,Night,7.620631554723078,0.06863784365370235,1,0,31.717752,38.500957,7.4322343,2.3694682
TX107859,user_1481,Lipa Na M-Pesa,1090.94,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-21 00:15:05,2024-06-21,0,4,Night,6.995711209740371,0.07648246630316452,1,0,-104.27566,2.011312,-0.043694343,-6.3308234
TX107860,user_5287,Lipa Na M-Pesa,216.54,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-18 16:08:08,2024-06-18,16,1,Afternoon,5.382382741665704,0.06203722801727468,1,0,-14.027452,29.114761,0.7086448,-4.5611186
TX107861,user_7802,Send Money,4623.37,Eldoret,Android,Airtel,agent,1,0,0,2024-06-23 22:38:31,2024-06-23,22,6,Night,8.439095424452038,-0.011944881300282928,-1,1,93.57387,15.63436,14.675909,10.885763
TX107862,user_9298,Withdraw Cash,3361.56,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 13:35:18,2024-06-25,13,1,Afternoon,8.120457867617066,0.06573398322544394,1,0,57.25931,-11.370429,3.0069797,-6.6184683
TX107863,user_5477,Pay Bill,12591.63,Nakuru,iOS,Airtel,agent,0,0,1,2024-06-04 03:18:32,2024-06-04,3,1,Night,9.44086700117184,-0.040810465635472304,-1,1,98.31143,-37.704037,-16.840988,10.8481
TX107864,user_7533,Lipa Na M-Pesa,4358.79,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-02 20:56:13,2024-06-02,20,6,Evening,8.380179170045487,0.07648246630316452,1,0,-104.27566,2.011312,-0.040374566,-6.332253
TX107865,user_1243,Withdraw Cash,9469.17,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-12 11:55:09,2024-06-12,11,2,Morning,9.155902137444553,0.08237466047741027,1,0,26.002445,-6.0932074,3.1280549,-6.861615
TX107866,user_8012,Lipa Na M-Pesa,16719.51,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 22:16:29,2024-06-15,22,5,Night,9.724391388565849,0.06358672050183051,1,0,52.420204,10.124806,3.4134848,-7.74951
TX107867,user_1865,Lipa Na M-Pesa,1957.8,Machakos,iOS,Airtel,individual,0,0,0,2024-06-27 05:31:38,2024-06-27,5,3,Morning,7.580087319828162,0.06154245494019073,1,0,18.749344,-90.01908,0.14488524,0.8059999
TX107868,user_6329,Withdraw Cash,570.03,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-22 23:58:24,2024-06-22,23,5,Night,6.347441747680417,0.07528020651026035,1,0,28.973759,-14.309298,0.743331,4.8024764
TX107869,user_1603,Lipa Na M-Pesa,762.9,Eldoret,Feature Phone,Airtel,individual,0,0,1,2024-06-24 04:58:15,2024-06-24,4,0,Night,6.638436890547314,0.026408251342184275,1,0,63.874794,-35.28043,-16.969872,11.438102
TX107870,user_6756,Send Money,1341.47,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-26 08:43:43,2024-06-26,8,2,Morning,7.202266479764621,0.07601789891825173,1,0,42.855434,-11.864644,3.8830261,-8.772698
TX107871,user_5018,Send Money,2488.85,Eldoret,Feature Phone,Safaricom,agent,0,0,0,2024-06-09 13:35:50,2024-06-09,13,6,Afternoon,7.819977746680338,0.022749879395220773,1,0,2.0409465,40.779774,6.9726763,0.4107911
TX107872,user_6192,Deposit Cash,457.06,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-24 03:10:22,2024-06-24,3,0,Night,6.127000179900675,0.07073997314581204,1,0,-5.1097956,-64.20954,-1.140072,1.3422834
TX107873,user_3015,Send Money,1256.96,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 19:23:10,2024-06-03,19,0,Evening,7.1372466402524815,0.07504591084967249,1,0,12.293288,68.91604,7.6859026,0.24335033
TX107874,user_4380,Buy Airtime,1287.55,Nairobi,Feature Phone,Airtel,individual,0,1,0,2024-06-13 00:35:34,2024-06-13,0,3,Night,7.161272834151329,0.0,1,0,23.735567,87.77054,2.300172,21.27135
TX107875,user_4770,Deposit Cash,14.33,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-26 23:37:11,2024-06-26,23,2,Night,2.7298116928837226,0.0256311730595028,1,0,6.686355,-42.554802,2.1602073,3.7046669
TX107876,user_6829,Lipa Na M-Pesa,1530.26,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-09 17:45:50,2024-06-09,17,6,Evening,7.333846204883957,0.04500174432004406,1,0,-43.342445,50.65751,10.815952,-2.0238612
TX107877,user_2613,Buy Airtime,432.15,Meru,iOS,Safaricom,individual,0,0,0,2024-06-08 10:21:40,2024-06-08,10,5,Morning,6.071084088336149,0.06962533779145741,1,0,-43.71957,110.06264,8.780219,-4.7539454
TX107878,user_2879,Pay Bill,1965.64,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-04 14:35:47,2024-06-04,14,1,Afternoon,7.584081781811739,0.06199491202258012,1,0,-66.983406,3.0532544,-0.74416184,-7.771964
TX107879,user_6372,Withdraw Cash,765.88,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-27 07:28:43,2024-06-27,7,3,Morning,6.642330335411321,0.05873266879541661,1,0,1.3639078,71.09548,8.265093,-2.7599804
TX107880,user_5108,Pay Bill,6043.15,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-12 13:12:20,2024-06-12,13,2,Afternoon,8.706846141085991,0.07033007574403105,1,0,41.19071,-72.7837,2.2342772,5.0887322
TX107881,user_9978,Buy Airtime,293.83,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-02 12:30:04,2024-06-02,12,6,Afternoon,5.68639891904532,0.06149033454677105,1,0,-34.7193,77.554184,8.03253,-3.9175436
TX107882,user_1148,Send Money,7025.85,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-03 14:25:46,2024-06-03,14,0,Afternoon,8.857493804728417,0.06860307190449383,1,0,-48.981106,84.15614,6.672171,-1.6400627
TX107883,user_2754,Lipa Na M-Pesa,3040.64,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-10 18:08:28,2024-06-10,18,0,Evening,8.020152122620864,0.07112684277603964,1,0,-39.654076,41.440533,9.753165,-1.9389776
TX107884,user_8378,Deposit Cash,2147.85,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-24 06:41:13,2024-06-24,6,0,Morning,7.67268809429945,0.07859199295263392,1,0,57.242867,77.097885,8.20314,2.9396167
TX107885,user_7681,Lipa Na M-Pesa,2792.77,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-17 10:15:52,2024-06-17,10,0,Morning,7.935147217172943,0.07648246630316452,1,0,-104.27566,2.011312,-0.03404728,-6.3337116
TX107886,user_4756,Send Money,1651.23,Kisumu,Android,Airtel,individual,0,0,0,2024-06-04 14:59:07,2024-06-04,14,1,Afternoon,7.409881169571595,0.06897158508863377,1,0,-55.163685,-65.72268,-3.9804306,1.821373
TX107887,user_6392,Lipa Na M-Pesa,477.82,Eldoret,Android,Airtel,individual,0,0,0,2024-06-11 02:10:26,2024-06-11,2,1,Night,6.171324743905833,0.07635916080251465,1,0,-80.3769,-70.25099,-3.8635857,-1.8844441
TX107888,user_4052,Withdraw Cash,5081.72,Nakuru,Android,Airtel,individual,0,0,0,2024-06-05 13:14:07,2024-06-05,13,2,Afternoon,8.533601830350253,0.05303791488477577,1,0,-29.731213,-53.106865,-4.929219,1.2389129
TX107889,user_6692,Withdraw Cash,9204.52,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-20 04:24:28,2024-06-20,4,3,Night,9.1275585831091,0.0626713997634375,1,0,-27.949532,8.889832,2.0812342,-5.3586936
TX107890,user_5218,Withdraw Cash,10489.8,Thika,Android,Safaricom,individual,0,0,0,2024-06-01 12:43:03,2024-06-01,12,5,Afternoon,9.258253961590182,0.0697560978058478,1,0,-119.52373,14.338772,-7.1560373,-4.1674714
TX107891,user_5803,Pay Bill,3887.87,Kisumu,iOS,Airtel,individual,0,1,1,2024-06-04 20:52:39,2024-06-04,20,1,Evening,8.265873905980678,-0.01378019275223119,-1,1,76.75645,81.14866,-3.951534,14.815479
TX107892,user_3377,Send Money,1848.78,Machakos,iOS,Airtel,individual,0,0,0,2024-06-22 16:33:16,2024-06-22,16,5,Afternoon,7.522821992082036,0.06829564164490576,1,0,-9.159193,-120.603325,-0.41868633,2.375033
TX107893,user_6086,Withdraw Cash,2277.72,Garissa,Android,Safaricom,individual,0,0,0,2024-06-09 13:14:25,2024-06-09,13,6,Afternoon,7.73136916079376,0.06396458177733311,1,0,-107.72438,14.002139,-7.2289715,-4.7071643
