transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount
TX106817,user_3327,Buy Airtime,5091.36,Garissa,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-10 03:00:20,2024-06-10,3,0,Night,8.53549665631413
TX106818,user_9809,Withdraw Cash,573.64,Garissa,Android,Safaricom,individual,0,0,0,2024-06-03 01:08:27,2024-06-03,1,0,Night,6.353743757766546
TX106819,user_3165,Withdraw Cash,8616.84,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 00:06:37,2024-06-15,0,5,Night,9.06158975221091
TX106820,user_4308,Buy Airtime,5145.24,Nakuru,iOS,Telkom Kenya,agent,0,0,0,2024-06-15 02:49:26,2024-06-15,2,5,Night,8.54602162991973
TX106821,user_7452,Buy Airtime,18.61,Garissa,Android,Telkom Kenya,agent,0,0,0,2024-06-05 03:50:11,2024-06-05,3,2,Night,2.976039640208255
TX106822,user_9067,Withdraw Cash,4679.58,Thika,Android,Airtel,agent,0,0,1,2024-06-03 03:47:45,2024-06-03,3,0,Night,8.451177312856736
TX106823,user_8642,Buy Airtime,4680.22,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-08 16:16:24,2024-06-08,16,5,Afternoon,8.451314038700268
TX106824,user_7404,Send Money,2403.8,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-17 12:30:39,2024-06-17,12,0,Afternoon,7.78522201899871
TX106825,user_1992,Send Money,164.76,Eldoret,Android,Airtel,individual,0,0,0,2024-06-25 12:37:29,2024-06-25,12,1,Afternoon,5.110540959071118
TX106826,user_6424,Lipa Na M-Pesa,3035.47,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 15:23:31,2024-06-12,15,2,Afternoon,8.018450935493007
TX106827,user_5381,Send Money,5079.73,Meru,Android,Airtel,individual,0,0,0,2024-06-14 08:44:08,2024-06-14,8,4,Morning,8.53321023103596
TX106828,user_4174,Deposit Cash,1105.68,Machakos,Android,Safaricom,agent,0,0,0,2024-06-03 07:42:05,2024-06-03,7,0,Morning,7.009119821362617
TX106829,user_5782,Deposit Cash,3849.36,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 02:41:44,2024-06-21,2,4,Night,8.255921929403877
TX106830,user_6560,Deposit Cash,1528.95,Thika,iOS,Airtel,individual,0,0,0,2024-06-21 15:13:49,2024-06-21,15,4,Afternoon,7.332990334113925
TX106831,user_8460,Buy Airtime,2985.41,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 22:39:50,2024-06-14,22,4,Night,8.001827276108028
TX106832,user_4078,Buy Airtime,1699.0,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-03 11:43:07,2024-06-03,11,0,Morning,7.438383530044307
TX106833,user_3983,Pay Bill,1267.22,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-03 17:04:19,2024-06-03,17,0,Evening,7.1453696215248
TX106834,user_8259,Deposit Cash,6780.72,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-17 08:21:20,2024-06-17,8,0,Morning,8.82198603607689
TX106835,user_7054,Deposit Cash,4906.18,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 07:17:53,2024-06-23,7,6,Morning,8.49845471770773
TX106836,user_3523,Send Money,1483.32,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-03 13:46:58,2024-06-03,13,0,Afternoon,7.302712033904961
TX106837,user_5581,Withdraw Cash,1995.97,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-01 19:11:54,2024-06-01,19,5,Evening,7.599386310769175
TX106838,user_6609,Withdraw Cash,4118.43,Nyeri,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-28 00:23:24,2024-06-28,0,4,Night,8.323470083257833
TX106839,user_3001,Lipa Na M-Pesa,5832.49,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-20 00:20:41,2024-06-20,0,3,Night,8.671370728025707
TX106840,user_2387,Pay Bill,4035.83,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-12 23:08:36,2024-06-12,23,2,Night,8.303215009488191
TX106841,user_7552,Withdraw Cash,2724.95,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-03 00:11:18,2024-06-03,0,0,Night,7.91057227019538
TX106842,user_2030,Lipa Na M-Pesa,10806.38,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 08:45:32,2024-06-07,8,4,Morning,9.287984513079728
TX106843,user_2220,Send Money,5207.5,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-12 11:53:48,2024-06-12,11,2,Morning,8.558047185424503
TX106844,user_7035,Pay Bill,429.93,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-20 06:43:04,2024-06-20,6,3,Morning,6.0659456639202896
TX106845,user_7523,Pay Bill,2858.66,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-03 21:10:56,2024-06-03,21,0,Night,7.958458015628096
TX106846,user_9074,Deposit Cash,1844.09,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-18 07:32:02,2024-06-18,7,1,Morning,7.520283335772703
TX106847,user_1834,Buy Airtime,5545.51,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-27 03:23:40,2024-06-27,3,3,Night,8.62092418011588
TX106848,user_2724,Deposit Cash,159.92,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 07:49:14,2024-06-25,7,1,Morning,5.080907347081587
TX106849,user_7598,Send Money,1851.01,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 18:17:13,2024-06-10,18,0,Evening,7.524026814759582
TX106850,user_3413,Deposit Cash,1340.96,Garissa,Android,Safaricom,individual,0,0,0,2024-06-08 07:29:08,2024-06-08,7,5,Morning,7.201886510828097
TX106851,user_6993,Pay Bill,532.71,Mombasa,Android,Airtel,individual,0,0,0,2024-06-28 20:39:57,2024-06-28,20,4,Evening,6.279852620282592
TX106852,user_5498,Deposit Cash,1666.38,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-06 11:28:57,2024-06-06,11,3,Morning,7.419008811182254
TX106853,user_3105,Lipa Na M-Pesa,3910.15,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-22 00:37:21,2024-06-22,0,5,Night,8.271586727382354
TX106854,user_3568,Deposit Cash,1571.19,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-10 15:56:26,2024-06-10,15,0,Afternoon,7.360224830825499
TX106855,user_1209,Withdraw Cash,3036.31,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-17 15:23:29,2024-06-17,15,0,Afternoon,8.018727534252053
TX106856,user_5911,Send Money,3144.68,Meru,iOS,Airtel,agent,0,0,0,2024-06-18 11:04:39,2024-06-18,11,1,Morning,8.0537853619794
TX106857,user_3220,Send Money,3096.02,Eldoret,iOS,Telkom Kenya,individual,0,1,0,2024-06-02 03:05:25,2024-06-02,3,6,Night,8.038195637814798
TX106858,user_1233,Pay Bill,2639.09,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-09 03:21:32,2024-06-09,3,6,Night,7.878568286468371
TX106859,user_1792,Deposit Cash,435.46,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-20 00:32:26,2024-06-20,0,3,Night,6.078696733050854
TX106860,user_4110,Pay Bill,862.69,Nyeri,iOS,Telkom Kenya,individual,0,0,1,2024-06-16 14:27:26,2024-06-16,14,6,Afternoon,6.761213908124968
TX106861,user_3166,Pay Bill,5634.21,Nairobi,Android,Airtel,individual,0,0,0,2024-06-25 05:52:24,2024-06-25,5,1,Morning,8.636789692860221
TX106862,user_9526,Lipa Na M-Pesa,2442.61,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-18 13:02:04,2024-06-18,13,1,Afternoon,7.801231733090041
TX106863,user_6193,Buy Airtime,4285.52,Garissa,iOS,Telkom Kenya,individual,0,0,1,2024-06-03 07:32:37,2024-06-03,7,0,Morning,8.363230493919193
TX106864,user_2214,Pay Bill,2953.16,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-23 17:45:05,2024-06-23,17,6,Evening,7.99096962547015
TX106865,user_5419,Buy Airtime,138.11,Nairobi,iOS,Airtel,individual,0,0,0,2024-06-13 16:57:48,2024-06-13,16,3,Afternoon,4.935264987071479
TX106866,user_8314,Buy Airtime,5567.39,Thika,Android,Airtel,individual,0,1,0,2024-06-21 02:46:19,2024-06-21,2,4,Night,8.6248612426648
TX106867,user_9475,Send Money,232.7,Machakos,Android,Safaricom,individual,0,0,0,2024-06-03 20:53:11,2024-06-03,20,0,Evening,5.454038241544812
TX106868,user_1212,Withdraw Cash,10037.17,Garissa,Feature Phone,Safaricom,individual,0,1,0,2024-06-29 00:56:43,2024-06-29,0,5,Night,9.214150105716023
TX106869,user_2658,Withdraw Cash,848.93,Thika,iOS,Safaricom,individual,0,0,0,2024-06-24 10:07:55,2024-06-24,10,0,Morning,6.745153993151996
TX106870,user_6024,Deposit Cash,2513.95,Meru,iOS,Airtel,agent,0,0,0,2024-06-10 14:23:37,2024-06-10,14,0,Afternoon,7.83000820162051
TX106871,user_6917,Lipa Na M-Pesa,229.95,Kisumu,iOS,Telkom Kenya,agent,0,0,0,2024-06-26 11:26:00,2024-06-26,11,2,Morning,5.442201236876614
TX106872,user_6141,Lipa Na M-Pesa,7886.03,Garissa,Android,Safaricom,individual,0,0,0,2024-06-13 01:12:37,2024-06-13,1,3,Night,8.97297491711841
TX106873,user_2794,Withdraw Cash,13681.64,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 22:18:53,2024-06-07,22,4,Night,9.523883155013962
TX106874,user_6988,Deposit Cash,553.58,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-28 08:26:53,2024-06-28,8,4,Morning,6.318211070504741
TX106875,user_9296,Withdraw Cash,1227.36,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-28 14:36:53,2024-06-28,14,4,Afternoon,7.113435225353326
TX106876,user_6578,Deposit Cash,56.01,Nyeri,Android,Safaricom,individual,0,1,0,2024-06-13 10:57:36,2024-06-13,10,3,Morning,4.043226691043491
TX106877,user_6551,Deposit Cash,5412.05,Nairobi,Android,Safaricom,agent,0,0,0,2024-06-13 09:00:24,2024-06-13,9,3,Morning,8.596567983776302
TX106878,user_4845,Deposit Cash,1306.16,Garissa,Android,Airtel,individual,0,0,0,2024-06-01 15:02:04,2024-06-01,15,5,Afternoon,7.175612123882354
TX106879,user_7906,Deposit Cash,3110.68,Nyeri,Feature Phone,Airtel,agent,0,0,0,2024-06-24 06:16:26,2024-06-24,6,0,Morning,8.042918052247648
TX106880,user_1378,Send Money,140.03,Meru,Feature Phone,Airtel,individual,0,0,1,2024-06-03 11:59:00,2024-06-03,11,0,Morning,4.948972633704149
TX106881,user_4293,Send Money,4399.09,Nairobi,Android,Telkom Kenya,agent,0,0,0,2024-06-20 03:07:04,2024-06-20,3,3,Night,8.389380274242615
TX106882,user_4329,Withdraw Cash,2638.14,Meru,iOS,Airtel,agent,0,0,0,2024-06-11 09:41:02,2024-06-11,9,1,Morning,7.878208385494079
TX106883,user_5808,Deposit Cash,4518.19,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 03:33:41,2024-06-03,3,0,Night,8.41608805322758
TX106884,user_8937,Pay Bill,5455.01,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-25 19:57:07,2024-06-25,19,1,Evening,8.604473032366194
TX106885,user_1224,Deposit Cash,327.18,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-14 04:44:04,2024-06-14,4,4,Night,5.793562238347004
TX106886,user_1737,Pay Bill,3020.39,Nairobi,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-13 06:00:42,2024-06-13,6,3,Morning,8.013472269380179
TX106887,user_1235,Send Money,3673.82,Thika,iOS,Safaricom,individual,0,0,0,2024-06-02 17:19:22,2024-06-02,17,6,Evening,8.20925943085556
TX106888,user_1711,Deposit Cash,2545.05,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-24 01:21:52,2024-06-24,1,0,Night,7.842298417573377
TX106889,user_6988,Buy Airtime,704.88,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 04:26:16,2024-06-05,4,2,Night,6.559445251375032
TX106890,user_2888,Withdraw Cash,5556.82,Garissa,iOS,Airtel,individual,0,0,0,2024-06-23 15:56:48,2024-06-23,15,6,Afternoon,8.62296122402775
TX106891,user_8173,Deposit Cash,20912.27,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-20 18:42:15,2024-06-20,18,3,Evening,9.948139164700919
TX106892,user_2259,Lipa Na M-Pesa,12188.83,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-11 14:06:32,2024-06-11,14,1,Afternoon,9.408357276520812
TX106893,user_6246,Pay Bill,5260.36,Garissa,Feature Phone,Airtel,individual,1,0,1,2024-06-14 07:11:02,2024-06-14,7,4,Morning,8.568144827445217
TX106894,user_8271,Deposit Cash,1895.14,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-28 03:25:05,2024-06-28,3,4,Night,7.547575519751401
TX106895,user_1748,Buy Airtime,1440.02,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 21:05:28,2024-06-17,21,0,Night,7.273106475153726
TX106896,user_4551,Pay Bill,248.53,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-06 13:44:42,2024-06-06,13,3,Afternoon,5.519579148444228
TX106897,user_7400,Buy Airtime,1884.21,Thika,Android,Airtel,agent,0,0,0,2024-06-20 23:36:08,2024-06-20,23,3,Night,7.541794499512486
TX106898,user_7643,Withdraw Cash,593.81,Garissa,Android,Safaricom,individual,0,0,0,2024-06-11 14:34:46,2024-06-11,14,1,Afternoon,6.388242026818581
TX106899,user_9701,Withdraw Cash,1027.17,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-09 22:45:54,2024-06-09,22,6,Night,6.935535801992863
TX106900,user_2823,Withdraw Cash,7786.02,Thika,Android,Telkom Kenya,individual,0,0,1,2024-06-20 20:39:36,2024-06-20,20,3,Evening,8.96021352395689
TX106901,user_7852,Send Money,12105.04,Meru,Android,Airtel,individual,0,0,0,2024-06-20 00:43:23,2024-06-20,0,3,Night,9.401459780592878
TX106902,user_8777,Buy Airtime,10385.62,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-28 18:55:01,2024-06-28,18,4,Evening,9.248273718366816
TX106903,user_5232,Deposit Cash,752.05,Machakos,Android,Airtel,individual,0,0,0,2024-06-09 21:22:33,2024-06-09,21,6,Night,6.624131626657857
TX106904,user_7519,Lipa Na M-Pesa,8090.49,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 06:16:41,2024-06-13,6,3,Morning,8.99856817109138
TX106905,user_2777,Lipa Na M-Pesa,534.01,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-15 02:05:29,2024-06-15,2,5,Night,6.282285438310106
TX106906,user_2222,Withdraw Cash,2480.05,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-18 20:55:29,2024-06-18,20,1,Evening,7.816437136652776
TX106907,user_8630,Lipa Na M-Pesa,3611.58,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-27 19:33:15,2024-06-27,19,3,Evening,8.192177477504202
TX106908,user_2777,Pay Bill,2172.68,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-24 01:12:37,2024-06-24,1,0,Night,7.684176862734803
TX106909,user_8490,Buy Airtime,10616.11,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-05 08:58:39,2024-06-05,8,2,Morning,9.270222129702107
TX106910,user_5859,Buy Airtime,1418.49,Kisumu,Android,Airtel,individual,0,0,0,2024-06-15 18:56:18,2024-06-15,18,5,Evening,7.25805293115415
TX106911,user_9893,Buy Airtime,2623.11,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-05 05:09:49,2024-06-05,5,2,Morning,7.872497069917038
TX106912,user_9118,Pay Bill,274.57,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-29 13:37:01,2024-06-29,13,5,Afternoon,5.618841679803801
TX106913,user_3989,Deposit Cash,6692.22,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-22 02:45:10,2024-06-22,2,5,Night,8.808850352723287
TX106914,user_9343,Send Money,1866.72,Nyeri,Feature Phone,Safaricom,agent,0,0,0,2024-06-02 01:35:15,2024-06-02,1,6,Night,7.5324737146201
TX106915,user_2325,Pay Bill,4220.12,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-01 08:55:57,2024-06-01,8,5,Morning,8.347855774660555
TX106916,user_6127,Buy Airtime,4012.67,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 01:48:42,2024-06-15,1,5,Night,8.29746131371957
TX106917,user_9998,Buy Airtime,3947.38,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-20 15:41:19,2024-06-20,15,3,Afternoon,8.28106064718798
TX106918,user_3722,Buy Airtime,2474.92,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-03 18:14:54,2024-06-03,18,0,Evening,7.814367323104796
TX106919,user_5656,Deposit Cash,1137.72,Thika,Android,Airtel,individual,0,0,0,2024-06-23 15:53:15,2024-06-23,15,6,Afternoon,7.037660103550961
TX106920,user_2325,Lipa Na M-Pesa,3433.79,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-16 13:43:18,2024-06-16,13,6,Afternoon,8.141711067416427
TX106921,user_5133,Send Money,11426.44,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-21 20:16:16,2024-06-21,20,4,Evening,9.343772759699881
TX106922,user_3869,Pay Bill,6284.12,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-05 22:57:50,2024-06-05,22,2,Night,8.745940213920836
TX106923,user_2242,Buy Airtime,403.03,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 12:27:45,2024-06-17,12,0,Afternoon,6.001489132629946
TX106924,user_9539,Withdraw Cash,82.11,Garissa,Android,Safaricom,individual,0,0,0,2024-06-18 13:32:13,2024-06-18,13,1,Afternoon,4.420165031564935
TX106925,user_2831,Send Money,2418.82,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-19 01:12:09,2024-06-19,1,2,Night,7.791448436219102
TX106926,user_2569,Withdraw Cash,5233.72,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-14 02:50:32,2024-06-14,2,4,Night,8.563068635723294
TX106927,user_8246,Send Money,1318.57,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 08:59:41,2024-06-09,8,6,Morning,7.185061204934134
TX106928,user_2918,Buy Airtime,4228.38,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-15 23:56:34,2024-06-15,23,5,Night,8.349810689193564
TX106929,user_7416,Send Money,9404.82,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 14:36:57,2024-06-29,14,5,Afternoon,9.149083925600642
TX106930,user_4232,Send Money,2150.08,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 01:15:37,2024-06-13,1,3,Night,7.673725320579844
TX106931,user_4758,Buy Airtime,979.74,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-13 17:21:26,2024-06-13,17,3,Evening,6.888307388759321
TX106932,user_6997,Deposit Cash,8743.31,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-21 12:43:46,2024-06-21,12,4,Afternoon,9.076158482109912
TX106933,user_3355,Withdraw Cash,2237.06,Nairobi,Android,Safaricom,individual,0,1,0,2024-06-27 05:03:49,2024-06-27,5,3,Morning,7.713364698163973
TX106934,user_2824,Deposit Cash,1833.92,Machakos,Android,Airtel,individual,0,0,0,2024-06-05 19:23:15,2024-06-05,19,2,Evening,7.514756162808061
TX106935,user_8280,Withdraw Cash,1525.89,Eldoret,Android,Airtel,individual,1,0,0,2024-06-19 09:00:12,2024-06-19,9,2,Morning,7.330988265950651
TX106936,user_5060,Lipa Na M-Pesa,1924.8,Meru,iOS,Safaricom,individual,0,0,0,2024-06-25 05:13:09,2024-06-25,5,1,Morning,7.563096744806184
TX106937,user_6324,Withdraw Cash,3919.33,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-23 00:11:55,2024-06-23,0,6,Night,8.273931112914731
TX106938,user_1404,Withdraw Cash,1990.33,Machakos,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-28 12:43:58,2024-06-28,12,4,Afternoon,7.596558036186223
TX106939,user_2721,Send Money,1371.63,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-04 19:21:44,2024-06-04,19,1,Evening,7.2244838865667385
TX106940,user_6316,Lipa Na M-Pesa,4764.07,Meru,Android,Safaricom,agent,0,0,1,2024-06-25 23:04:37,2024-06-25,23,1,Night,8.469067506431605
TX106941,user_4845,Buy Airtime,794.03,Garissa,Android,Airtel,individual,0,0,0,2024-06-14 07:20:03,2024-06-14,7,4,Morning,6.678379849791409
TX106942,user_5210,Buy Airtime,789.47,Eldoret,Android,Telkom Kenya,individual,0,1,0,2024-06-28 07:08:05,2024-06-28,7,4,Morning,6.672627705265246
TX106943,user_1064,Pay Bill,4172.56,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-19 01:48:32,2024-06-19,1,2,Night,8.336524667610119
TX106944,user_7382,Lipa Na M-Pesa,7053.21,Thika,Android,Safaricom,agent,0,0,0,2024-06-19 13:23:54,2024-06-19,13,2,Afternoon,8.861379880695937
TX106945,user_1968,Send Money,966.11,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-04 22:42:18,2024-06-04,22,1,Night,6.8743122428617855
TX106946,user_1368,Pay Bill,742.39,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-24 14:42:19,2024-06-24,14,0,Afternoon,6.61122080606431
TX106947,user_9424,Pay Bill,3883.56,Machakos,Android,Airtel,individual,0,0,0,2024-06-16 09:35:17,2024-06-16,9,6,Morning,8.264765000274533
TX106948,user_3242,Buy Airtime,3393.94,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-21 06:01:05,2024-06-21,6,4,Morning,8.130041366788026
TX106949,user_6002,Withdraw Cash,2074.99,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-23 08:34:37,2024-06-23,8,6,Morning,7.638193427318494
TX106950,user_4083,Send Money,352.7,Nakuru,iOS,Safaricom,agent,0,0,1,2024-06-22 06:41:38,2024-06-22,6,5,Morning,5.868449096211435
TX106951,user_9073,Lipa Na M-Pesa,336.96,Kisumu,Android,Airtel,individual,0,0,0,2024-06-28 04:38:32,2024-06-28,4,4,Night,5.822927545284644
TX106952,user_9880,Pay Bill,5257.41,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-14 14:50:38,2024-06-14,14,4,Afternoon,8.567583978666713
TX106953,user_2469,Send Money,2103.71,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-28 11:45:40,2024-06-28,11,4,Morning,7.651932969404804
TX106954,user_5725,Buy Airtime,6830.94,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 13:16:35,2024-06-09,13,6,Afternoon,8.829363953228437
TX106955,user_5259,Pay Bill,2992.64,Nyeri,Android,Telkom Kenya,individual,1,0,0,2024-06-03 13:54:22,2024-06-03,13,0,Afternoon,8.004245317269145
TX106956,user_4622,Pay Bill,3374.94,Nakuru,Android,Telkom Kenya,agent,0,0,0,2024-06-11 20:16:53,2024-06-11,20,1,Evening,8.124429083046067
TX106957,user_1823,Deposit Cash,9523.68,Mombasa,Android,Airtel,agent,0,0,0,2024-06-07 13:32:24,2024-06-07,13,4,Afternoon,9.161641603630025
TX106958,user_4431,Buy Airtime,629.52,Mombasa,iOS,Telkom Kenya,individual,0,1,0,2024-06-15 17:50:47,2024-06-15,17,5,Evening,6.446544875758342
TX106959,user_7528,Deposit Cash,2740.94,Nyeri,Feature Phone,Airtel,individual,0,0,1,2024-06-28 18:16:39,2024-06-28,18,4,Evening,7.9164209780447745
TX106960,user_5151,Buy Airtime,209.64,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-10 21:52:06,2024-06-10,21,0,Night,5.350150515188054
TX106961,user_5213,Buy Airtime,1556.13,Meru,iOS,Safaricom,agent,0,0,0,2024-06-16 12:27:37,2024-06-16,12,6,Afternoon,7.3505996622471
TX106962,user_8420,Deposit Cash,561.0,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 17:21:11,2024-06-01,17,5,Evening,6.331501849893691
TX106963,user_9989,Send Money,728.19,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-02 10:19:31,2024-06-02,10,6,Morning,6.5919343290516705
TX106964,user_1779,Send Money,9555.75,Garissa,Feature Phone,Safaricom,individual,0,1,0,2024-06-07 04:27:30,2024-06-07,4,4,Night,9.165002990087576
TX106965,user_3892,Send Money,3301.76,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-06 12:02:05,2024-06-06,12,3,Afternoon,8.10251376153376
TX106966,user_6534,Withdraw Cash,7794.81,Mombasa,Android,Airtel,individual,0,0,0,2024-06-17 03:16:40,2024-06-17,3,0,Night,8.961341688857912
TX106967,user_4306,Pay Bill,2051.44,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-19 06:56:17,2024-06-19,6,2,Morning,7.626784608256183
TX106968,user_3902,Send Money,3186.46,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-06 05:31:02,2024-06-06,5,3,Morning,8.066979640368334
TX106969,user_4718,Withdraw Cash,114.17,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-03 20:34:48,2024-06-03,20,0,Evening,4.746409297680816
TX106970,user_1021,Pay Bill,2218.79,Machakos,iOS,Airtel,individual,0,0,0,2024-06-22 20:14:28,2024-06-22,20,5,Evening,7.70516787579738
TX106971,user_2500,Send Money,2905.85,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-10 22:22:29,2024-06-10,22,0,Night,7.974825299640368
TX106972,user_4641,Buy Airtime,59.22,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 04:27:08,2024-06-05,4,2,Night,4.0980045230535875
TX106973,user_6212,Lipa Na M-Pesa,5453.76,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-03 22:36:53,2024-06-03,22,0,Night,8.604243900965665
TX106974,user_1191,Send Money,1225.55,Nyeri,iOS,Safaricom,agent,0,0,0,2024-06-15 20:08:07,2024-06-15,20,5,Evening,7.111960629276096
TX106975,user_9587,Lipa Na M-Pesa,2108.29,Nakuru,iOS,Safaricom,individual,0,0,0,2024-06-06 07:57:26,2024-06-06,7,3,Morning,7.654106676952681
TX106976,user_8174,Send Money,2684.76,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-20 01:33:57,2024-06-20,1,3,Night,7.895719020894463
TX106977,user_6114,Buy Airtime,16986.43,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-01 17:26:06,2024-06-01,17,5,Evening,9.74022893777394
TX106978,user_5662,Lipa Na M-Pesa,365.59,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 04:01:03,2024-06-14,4,4,Night,5.90424405734671
TX106979,user_5326,Withdraw Cash,2836.08,Nakuru,Android,Airtel,individual,0,0,0,2024-06-24 07:21:33,2024-06-24,7,0,Morning,7.950530633212823
TX106980,user_5335,Buy Airtime,2647.01,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-27 09:41:29,2024-06-27,9,3,Morning,7.8815636934848134
